Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered;Active;WHO Region;NewCases;CaseFatalityRate
;Singapore;1.2833;103.833;2020/02/17;77;0;24;53;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/18;81;0;29;52;Western Pacific;4;0.0000
;Singapore;1.2833;103.833;2020/02/18;81;0;29;52;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/19;84;0;34;50;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/02/19;84;0;34;50;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/20;84;0;34;50;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/20;84;0;34;50;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/21;85;0;37;48;Western Pacific;1;0.0000
;Singapore;1.2833;103.833;2020/02/21;85;0;37;48;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/22;85;0;37;48;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/22;85;0;37;48;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/23;89;0;51;38;Western Pacific;4;0.0000
;Singapore;1.2833;103.833;2020/02/23;89;0;51;38;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/24;89;0;51;38;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/24;89;0;51;38;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/22;1;0;0;1;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/23;1;0;0;1;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/23;1;0;0;1;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/24;2;0;0;2;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/01/24;2;0;0;2;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/25;2;0;0;2;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/25;2;0;0;2;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/26;3;0;0;3;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/01/26;3;0;0;3;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/27;4;0;0;4;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/01/27;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/28;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/28;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/29;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/29;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/30;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/30;4;0;0;4;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/01/31;11;0;0;11;Western Pacific;7;0.0000
;South Korea;35.9078;127.767;2020/01/31;11;0;0;11;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/01;12;0;0;12;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/01;12;0;0;12;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/02;15;0;0;15;Western Pacific;3;0.0000
;South Korea;35.9078;127.767;2020/02/02;15;0;0;15;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/03;15;0;0;15;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/03;15;0;0;15;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/04;16;0;0;16;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/04;16;0;0;16;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/05;19;0;0;19;Western Pacific;3;0.0000
;South Korea;35.9078;127.767;2020/02/05;19;0;0;19;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/06;23;0;0;23;Western Pacific;4;0.0000
;South Korea;35.9078;127.767;2020/02/06;23;0;0;23;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/07;24;0;1;23;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/07;24;0;1;23;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/08;24;0;1;23;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/08;24;0;1;23;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/09;25;0;3;22;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/09;25;0;3;22;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/10;27;0;3;24;Western Pacific;2;0.0000
;South Korea;35.9078;127.767;2020/02/10;27;0;3;24;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/11;28;0;3;25;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/11;28;0;3;25;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/12;28;0;7;21;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/12;28;0;7;21;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/13;28;0;7;21;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/13;28;0;7;21;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/14;28;0;7;21;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/14;28;0;7;21;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/15;28;0;9;19;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/15;28;0;9;19;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/16;29;0;9;20;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/16;29;0;9;20;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/17;30;0;10;20;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/17;30;0;10;20;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/18;31;0;12;19;Western Pacific;1;0.0000
;South Korea;35.9078;127.767;2020/02/18;31;0;12;19;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/19;31;0;12;19;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/19;31;0;12;19;Western Pacific;0;0.0000
;South Korea;35.9078;127.767;2020/02/20;104;1;16;87;Western Pacific;73;0.0096
;South Korea;35.9078;127.767;2020/02/20;104;1;16;87;Western Pacific;0;0.0096
;South Korea;35.9078;127.767;2020/02/21;204;2;16;186;Western Pacific;100;0.0098
;South Korea;35.9078;127.767;2020/02/21;204;2;16;186;Western Pacific;0;0.0098
;South Korea;35.9078;127.767;2020/02/22;433;2;16;415;Western Pacific;229;0.0046
;South Korea;35.9078;127.767;2020/02/22;433;2;16;415;Western Pacific;0;0.0046
;South Korea;35.9078;127.767;2020/02/23;602;6;18;578;Western Pacific;169;0.0100
;South Korea;35.9078;127.767;2020/02/23;602;6;18;578;Western Pacific;0;0.0100
;South Korea;35.9078;127.767;2020/02/24;833;8;18;807;Western Pacific;231;0.0096
;South Korea;35.9078;127.767;2020/02/24;833;8;18;807;Western Pacific;0;0.0096
;South Korea;35.9078;127.767;2020/02/25;977;10;22;945;Western Pacific;144;0.0102
;South Korea;35.9078;127.767;2020/02/25;977;10;22;945;Western Pacific;0;0.0102
;Spain;40.4637;-3.74922;2020/02/01;1;0;0;1;Europe;1;0.0000
;Spain;40.4637;-3.74922;2020/02/01;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/02;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/02;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/03;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/03;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/04;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/04;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/05;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/05;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/06;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/06;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/07;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/07;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/08;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/08;1;0;0;1;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/09;2;0;0;2;Europe;1;0.0000
;Spain;40.4637;-3.74922;2020/02/09;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/10;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/10;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/11;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/11;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/12;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/12;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/13;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/13;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/14;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/14;2;0;0;2;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/15;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/15;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/16;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/16;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/17;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/17;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/18;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/18;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/19;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/19;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/20;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/20;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/21;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/21;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/22;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/22;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/23;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/23;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/24;2;0;2;0;Europe;0;0.0000
;Spain;40.4637;-3.74922;2020/02/24;2;0;2;0;Europe;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/27;1;0;0;1;South-East Asia;1;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/27;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/28;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/28;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/29;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/29;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/30;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/30;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/31;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/01/31;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/01;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/01;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/02;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/02;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/03;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/03;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/04;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/04;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/05;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/05;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/06;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/06;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/07;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/07;1;0;0;1;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/08;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/08;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/09;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/09;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/10;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/10;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/11;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/11;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/12;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/12;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/13;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/13;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/14;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/14;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/15;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/15;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/16;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/16;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/17;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/17;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/18;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/18;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/19;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/19;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/20;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/20;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/21;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/21;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/22;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/22;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/23;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/23;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/24;1;0;1;0;South-East Asia;0;0.0000
;Sri Lanka;7.87305;80.7718;2020/02/24;1;0;1;0;South-East Asia;0;0.0000
;Sweden;60.1282;18.6435;2020/01/31;1;0;0;1;Europe;1;0.0000
;Sweden;60.1282;18.6435;2020/01/31;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/01;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/01;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/02;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/02;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/03;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/03;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/04;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/04;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/05;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/05;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/06;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/06;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/07;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/07;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/08;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/08;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/09;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/09;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/10;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/10;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/11;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/11;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/12;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/12;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/13;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/13;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/14;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/14;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/15;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/15;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/16;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/16;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/17;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/17;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/18;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/18;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/19;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/19;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/20;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/20;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/21;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/21;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/22;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/22;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/23;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/23;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/24;1;0;0;1;Europe;0;0.0000
;Sweden;60.1282;18.6435;2020/02/24;1;0;0;1;Europe;0;0.0000
;Taiwan*;23.7;121;2020/01/22;1;0;0;1;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/23;1;0;0;1;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/23;1;0;0;1;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/24;3;0;0;3;Western Pacific;2;0.0000
;Taiwan*;23.7;121;2020/01/24;3;0;0;3;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/25;3;0;0;3;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/25;3;0;0;3;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/26;4;0;0;4;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/01/26;4;0;0;4;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/27;5;0;0;5;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/01/27;5;0;0;5;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/28;8;0;0;8;Western Pacific;3;0.0000
;Taiwan*;23.7;121;2020/01/28;8;0;0;8;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/29;8;0;0;8;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/29;8;0;0;8;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/30;9;0;0;9;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/01/30;9;0;0;9;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/01/31;10;0;0;10;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/01/31;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/01;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/01;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/02;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/02;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/03;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/03;10;0;0;10;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/04;11;0;0;11;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/02/04;11;0;0;11;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/05;11;0;0;11;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/05;11;0;0;11;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/06;16;0;1;15;Western Pacific;5;0.0000
;Taiwan*;23.7;121;2020/02/06;16;0;1;15;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/07;16;0;1;15;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/07;16;0;1;15;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/08;17;0;1;16;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/02/08;17;0;1;16;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/09;18;0;1;17;Western Pacific;1;0.0000
;Taiwan*;23.7;121;2020/02/09;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/10;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/10;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/11;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/11;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/12;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/12;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/13;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/13;18;0;1;17;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/14;18;0;2;16;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/14;18;0;2;16;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/15;18;0;2;16;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/15;18;0;2;16;Western Pacific;0;0.0000
;Taiwan*;23.7;121;2020/02/16;20;1;2;17;Western Pacific;2;0.0500
;Taiwan*;23.7;121;2020/02/16;20;1;2;17;Western Pacific;0;0.0500
;Taiwan*;23.7;121;2020/02/17;22;1;2;19;Western Pacific;2;0.0455
;Taiwan*;23.7;121;2020/02/17;22;1;2;19;Western Pacific;0;0.0455
;Taiwan*;23.7;121;2020/02/18;22;1;2;19;Western Pacific;0;0.0455
;Taiwan*;23.7;121;2020/02/18;22;1;2;19;Western Pacific;0;0.0455
;Taiwan*;23.7;121;2020/02/19;23;1;2;20;Western Pacific;1;0.0435
;Taiwan*;23.7;121;2020/02/19;23;1;2;20;Western Pacific;0;0.0435
;Taiwan*;23.7;121;2020/02/20;24;1;2;21;Western Pacific;1;0.0417
;Taiwan*;23.7;121;2020/02/20;24;1;2;21;Western Pacific;0;0.0417
;Taiwan*;23.7;121;2020/02/21;26;1;2;23;Western Pacific;2;0.0385
;Taiwan*;23.7;121;2020/02/21;26;1;2;23;Western Pacific;0;0.0385
;Taiwan*;23.7;121;2020/02/22;26;1;2;23;Western Pacific;0;0.0385
;Taiwan*;23.7;121;2020/02/22;26;1;2;23;Western Pacific;0;0.0385
;Taiwan*;23.7;121;2020/02/23;28;1;2;25;Western Pacific;2;0.0357
;Taiwan*;23.7;121;2020/02/23;28;1;2;25;Western Pacific;0;0.0357
;Taiwan*;23.7;121;2020/02/24;30;1;5;24;Western Pacific;2;0.0333
;Taiwan*;23.7;121;2020/02/24;30;1;5;24;Western Pacific;0;0.0333
;Thailand;15.87;100.993;2020/01/22;2;0;0;2;South-East Asia;0;0.0000
;Thailand;15.87;100.993;2020/01/23;3;0;0;3;South-East Asia;1;0.0000
;Thailand;15.87;100.993;2020/01/23;3;0;0;3;South-East Asia;0;0.0000
;Thailand;15.87;100.993;2020/01/24;5;0;0;5;South-East Asia;2;0.0000
;Thailand;15.87;100.993;2020/01/24;5;0;0;5;South-East Asia;0;0.0000
;Thailand;15.87;100.993;2020/01/25;7;0;0;7;South-East Asia;2;0.0000
;Thailand;15.87;100.993;2020/01/25;7;0;0;7;South-East Asia;0;0.0000
;Thailand;15.87;100.993;2020/01/26;8;0;2;6;South-East Asia;1;0.0000
;Thailand;15.87;100.993;2020/01/26;8;0;2;6;South-East Asia;0;0.0000
;Thailand;15.87;100.993;2020/01/27;8;0;2;6;South-East Asia;0;0.0000
